,country,utility_name,utility_code,utility_ID,year,connection_type,total_number_connections,residential_connections,electricity_sold_year_MWh,distribution_length_km,num_employees,avg_price_MWh_local,OPEX_local,CAPEX_local,TOTEX_local,energy_losses_technical&nontechnical_%,avg_duration_interruptions_suscriber,avg_frequency_interruptions_subscriber,residential_coverage (#/100 households),avg_residential_tarif_local,avg_industrial_tarif_local,privatization_year,residential_connections_employee,energy_sold_employee
2111,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2004.0,Elec - Distribution,41811.0,37786.0,113929.0,893.62,77.0,120.72438,64942000.0,2760585.9116,43461723.94166667,0.0905,28.0,28.0,0.41811,410.7,293.6,0.0,490.7272727,1479.597403
2112,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2005.0,Elec - Distribution,43375.0,37767.0,128720.0,916.48,77.0,186.4588063333333,66780000.0,1113796.37,67893796.37,0.085,60.833333333333336,50.0,0.43375,374.2,235.9,0.0,490.4805195,1671.688312
2113,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2006.0,Elec - Distribution,45676.0,39954.0,138740.0,995.12,77.0,186.4588063333333,72705000.0,4166783.6,76871783.6,0.0878,60.833333333333336,50.0,0.45676,368.1,227.8,0.0,518.8831169,1801.818182
2114,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2007.0,Elec - Distribution,48016.0,42163.0,154643.0,1021.34,63.0,186.4588063333333,62948000.0,4788747.287,67736747.29,0.082,60.833333333333336,50.0,0.48005,367.1,231.0,0.0,669.2539683,2454.650794
2115,Peru,ELECTROLIMA,ELECTROLIMA,0,1986.0,Elec - Distribution,0.0,0.0,4868372.8395,0.0,4396.5,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.0,0.0,0.0,0.0,190.6713531,1103.0139470833333
2116,Peru,ELECTROLIMA,ELECTROLIMA,0,1987.0,Elec - Distribution,870891.0,767363.0,5031988.0,0.0,4551.0,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.0,0.0,0.0,0.0,168.6141507,1105.68842
2117,Peru,ELECTROLIMA,ELECTROLIMA,0,1988.0,Elec - Distribution,899894.0,791341.0,5098091.0,0.0,4860.0,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.831,0.0,0.0,0.0,162.8273663,1048.989918
2118,Peru,ELECTROLIMA,ELECTROLIMA,0,1989.0,Elec - Distribution,917696.0,808485.0,4692299.0,0.0,4921.0,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.82,0.0,0.0,0.0,164.2928267,953.5255029
2119,Peru,ELECTROLIMA,ELECTROLIMA,0,1990.0,Elec - Distribution,931241.0,818300.0,4502869.0,0.0,4706.0,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.81,0.0,0.0,0.0,173.8844029,956.8357416
2120,Peru,ELECTROLIMA,ELECTROLIMA,0,1991.0,Elec - Distribution,963810.0,847686.0,5022856.0,0.0,4111.0,0.0,0.0,0.0,0.0,0.0,20.2,2.51,0.82,0.0,0.0,0.0,206.1994649,1221.808806
2121,Peru,ELECTROLIMA,ELECTROLIMA,0,1992.0,Elec - Distribution,983794.0,866318.0,4299890.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0,15.97,2.94,0.76,0.0,0.0,0.0,268.2099071,1331.235294
2122,Peru,ELECTROLIMA,ELECTROLIMA,0,1993.0,Elec - Distribution,1052196.288,919672.9809,4843393.716,0.0,4396.5,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.0,0.0,0.0,0.0,190.6713531,1103.0139470833333
2123,Peru,ELECTROLIMA,ELECTROLIMA,0,1994.0,Elec - Distribution,1125812.0,976314.0,5455596.0,0.0,4396.5,0.0,0.0,0.0,0.0,0.0,18.085,2.7249999999999996,0.0,0.0,0.0,0.0,190.6713531,1103.0139470833333
2124,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1988.0,Elec - Distribution,153428.0,138690.0,1026800.0,8949.315593166668,1689.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.18271666666666664,50.69875,38.5075,0.0,327.15928571428566,202.4272727272727,0.0,82.11367673,607.9336886
2125,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1989.0,Elec - Distribution,167050.0,150822.0,874420.0,8949.315593166668,1684.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.18271666666666664,50.69875,38.5075,0.0,327.15928571428566,202.4272727272727,0.0,89.56175772,519.2517815
2126,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1990.0,Elec - Distribution,176638.0,158309.0,830048.0,8949.315593166668,1452.022038,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.17,50.69875,38.5075,0.606930993,327.15928571428566,202.4272727272727,0.0,109.0265821,571.6497257
2127,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1991.0,Elec - Distribution,188633.0,169218.0,761777.0,8949.315593166668,1252.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.1983,50.69875,38.5075,0.503272932,327.15928571428566,202.4272727272727,0.0,135.158147,608.4480831
2128,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1992.0,Elec - Distribution,191571.0,172421.0,577555.0,8949.315593166668,616.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.2554,50.69875,38.5075,0.500873448,327.15928571428566,202.4272727272727,0.0,279.9042208,937.5892857
2129,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1993.0,Elec - Distribution,196053.7614,176455.6514,496681.2,8949.315593166668,648.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.3195,50.69875,38.5075,0.497830661,327.15928571428566,202.4272727272727,0.0,272.308104,766.4833333
2130,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1994.0,Elec - Distribution,215561.1107,194012.9887,593212.0,8949.315593166668,701.0,0.0,227625666.66666666,38421305.94541667,249224389.26666665,0.2956,50.69875,38.5075,0.529141268,153.21,202.4272727272727,0.0,276.7660324,846.2368046
2131,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1995.0,Elec - Distribution,238479.0,215865.0,583033.0,7542.777501,621.0,0.0,227625666.66666666,37657152.0,37657152.0,0.318,50.69875,38.5075,0.570068964,170.01,202.4272727272727,0.0,347.6086957,938.8615137
2132,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1996.0,Elec - Distribution,269894.0,242560.0,601415.0,8056.326668,583.0,0.0,187493000.0,11769384.0,199262384.0,0.28,50.69875,38.5075,0.622152039,192.91,202.4272727272727,0.0,416.0548885,1031.586621
2133,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1997.0,Elec - Distribution,290299.0,264013.0,624423.0,8604.840774,456.0,0.0,188625000.0,3294328.917,191919328.9,0.224,50.69875,38.5075,0.659571093,320.3,181.8,0.0,578.9758772,1369.348684
2134,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1998.0,Elec - Distribution,286203.0,262000.0,592476.0,9190.700401,354.0,0.0,178414000.0,3500247.088,181914247.1,0.204,50.69875,38.5075,0.629367415,368.8,193.8,0.0,740.1129944,1673.661017
2135,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,1999.0,Elec - Distribution,303910.0,279528.0,645669.0,9816.448215,147.0,0.0,201871000.0,38421305.94541667,249224389.26666665,0.17,44.0,58.0,0.650215529,396.9,207.2,1.0,1901.55102,4392.306122
2136,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2000.0,Elec - Distribution,325620.0,301858.0,743066.08,10484.8,154.0,0.0,222601000.0,100286318.4,322887318.4,0.127,30.0,34.0,0.681226244,344.8,172.2,1.0,1960.116883,4825.104416
2137,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2001.0,Elec - Distribution,348569.0,320141.0,742218.0,8949.315593166668,178.0,0.0,231884000.0,16827676.22,248711676.2,0.118,34.0,27.0,0.682988579,363.9,176.1,1.0,1798.544944,4169.764045
2138,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2002.0,Elec - Distribution,367681.0,336400.0,722923.0,8949.315593166668,162.0,0.0,225238000.0,29420138.23,254658138.2,0.1075,30.0,19.0,0.706786644,395.2,201.2,1.0,2076.54321,4462.487654
2139,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2003.0,Elec - Distribution,378330.0,341006.0,755500.0,8949.315593166668,339.0,0.0,231420000.0,46554784.13,277974784.1,0.1033,50.69875,38.5075,0.71449495,404.0,215.0,1.0,1005.917404,2228.613569
2140,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2004.0,Elec - Distribution,396563.0,360455.0,789110.0,8949.315593166668,374.0,0.0,245566000.0,55090440.65,300656440.6,0.101,43.7,30.6,0.736091649,364.1,218.9,1.0,963.7834225,2109.919786
2141,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2005.0,Elec - Distribution,411437.0,373569.0,830470.0,8949.315593166668,371.0,0.0,259724000.0,62636217.18,322360217.2,0.1005,65.74,33.6,0.753157511,362.3,214.2,1.0,1006.924528,2238.463612
2142,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2006.0,Elec - Distribution,440805.0,399640.0,922620.0,8949.315593166668,361.0,0.0,272823000.0,51886766.4,324709766.4,0.0991,87.14,40.3,0.792070245,365.4,214.1,1.0,1107.036011,2555.734072
2143,Peru,"ELECTRONORTE MEDIO S.A.-HIDRADINA S.A.(PRIVATIZED ON DECEMBER, 1998)",ELECTRO NORTE MEDIO ,897,2007.0,Elec - Distribution,469967.0,427329.0,1030827.0,8949.315593166668,367.0,0.0,285849000.0,42132218.13,327981218.1,0.0977,71.01,65.56,0.805759345,378.4,232.2,1.0,1164.384196,2808.792916
2144,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1993.0,Elec - Distribution,1234977.0,1035412.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.815053266,183.41634843,289.3502614,0.0,619.0128315555556,4320.027650222222
2145,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1994.0,Elec - Distribution,1295827.0,1087004.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.833708047,183.41634843,289.3502614,0.0,619.0128315555556,4320.027650222222
2146,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1995.0,Elec - Distribution,1350273.0,1132276.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.846145806,78.18,289.3502614,0.0,619.0128315555556,4320.027650222222
2147,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1996.0,Elec - Distribution,1398842.0,1174416.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.855115771,108.06,289.3502614,0.0,619.0128315555556,4320.027650222222
2148,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1997.0,Elec - Distribution,1458259.0,1226593.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.863402668,119.16,289.3502614,0.0,619.0128315555556,4320.027650222222
2149,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1998.0,Elec - Distribution,1520337.0,1284363.0,10409775.43,79282.94750000001,2757.0,67.42,156101000.0,58000000.0,214101000.0,0.0707,11.01,8.94,0.879785692,125.22,289.3502614,0.0,465.8552775,3775.761853
2150,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,1999.0,Elec - Distribution,1578494.0,1337447.0,10767000.0,71937.0,2548.0,67.42,453597000.0,43300000.0,496897000.0,0.0658,11.99,9.55,0.891542179,139.47,289.3502614,1.0,524.9007064,4225.66719
2151,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2000.0,Elec - Distribution,1632347.0,1400685.0,11215000.0,74600.26,2254.0,67.42,383678000.0,84900000.0,468578000.0,0.0633,9.86,8.15,0.917199487,162.86,289.3502614,1.0,621.4219166,4975.598935
2152,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2001.0,Elec - Distribution,1716361.0,1466268.0,9916300.0,70860.53,2222.0,67.42,421569000.0,86800000.0,508369000.0,0.0616,9.56,7.87,0.943180239,184.17,289.3502614,1.0,659.8865887,4462.781278
2153,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2002.0,Elec - Distribution,1776000.0,1527360.0,10550200.0,79282.94750000001,2217.0,67.42,348288000.0,91300000.0,439588000.0,0.0702,11.97,8.9,0.968775729,221.94,289.3502614,1.0,688.9309878,4758.773117
2154,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2003.0,Elec - Distribution,1819421.0,1564790.0,10504000.0,79282.94750000001,2307.0,67.42,450117000.0,140000000.0,590117000.0,0.0771,9.83,7.69,0.978887079,255.31,289.3502614,1.0,678.2791504,4553.099263
2155,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2004.0,Elec - Distribution,1862000.0,1603182.0,11800000.0,79282.94750000001,2400.0,67.42,303681000.0,82800000.0,386481000.0,0.0706,9.35,7.21,0.0,183.41634843,289.3502614,1.0,667.9925,4916.666667
2156,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2005.0,Elec - Distribution,1894708.0,1630872.0,9300000.0,79282.94750000001,2582.0,67.42,364153000.0,101426875.0,364153000.0,0.0658,9.11,7.11,0.0,183.41634843,289.3502614,1.0,631.6312936,3601.859024
2157,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2006.0,Elec - Distribution,1954384.0,1674743.0,9563000.0,99734.0,2649.0,67.42,405781000.0,224315000.0,630096000.0,0.120803062,10.17,6.74,1.0,439.7934843,289.3502614,1.0,632.217063,3610.041525
2158,Brazil,ELEKTRO ELETRICIDADE E SERVIÃOS S/A.,ELEKTRO Â SP,90365,2007.0,Elec - Distribution,0.0,0.0,10447252.825555556,79282.94750000001,2437.3333333333335,67.42,365218333.3333333,101426875.0,455375555.5555556,0.07398922911111111,10.316666666666666,8.017777777777777,0.0,183.41634843,289.3502614,0.5714285714285714,619.0128315555556,4320.027650222222
2159,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1987.0,Elec - Distribution,3025201.014,2555502.014,27159911.11,22821.0274975,10403.10854,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.783731772,192.09709349,243.636025,0.0,245.6479239,2610.749568
2160,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1988.0,Elec - Distribution,3121783.501,2641852.501,28476264.39,22821.0274975,10667.22629,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.789423127,192.09709349,243.636025,0.0,247.6606785,2669.509732
2161,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1989.0,Elec - Distribution,3222980.221,2725211.221,29780738.59,22821.0274975,10979.82455,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.793435267,192.09709349,243.636025,0.0,248.2017092,2712.314614
2162,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1990.0,Elec - Distribution,3321820.018,2807856.018,29059613.81,22821.0274975,10924.27397,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.796519145,192.09709349,243.636025,0.0,257.0290735,2660.095663
2163,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1991.0,Elec - Distribution,3451360.877,2899136.877,29776596.76,22821.0274975,10757.62223,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.801309253,192.09709349,243.636025,0.0,269.4960665,2767.953374
2164,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1992.0,Elec - Distribution,3570311.246,3002870.246,29748939.33,22821.0274975,10682.37645,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.808682523,192.09709349,243.636025,0.0,281.1050762,2784.86154
2165,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1993.0,Elec - Distribution,3718514.308,3130902.308,30821786.15,22821.0274975,10523.80479,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,9.09,8.641818181818183,0.821525522,192.09709349,243.636025,0.0,297.5066879,2928.768326
2166,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1994.0,Elec - Distribution,3851944.461,3242939.461,31956345.54,22821.0274975,10834.38303,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,9.44,8.641818181818183,0.829087634,192.09709349,243.636025,0.0,299.3192552,2949.530715
2167,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1995.0,Elec - Distribution,3972887.52,3344024.286,33180454.42,22821.0274975,10632.53757,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.8750301,8.641818181818183,0.832992463,79.19038268,243.636025,0.0,314.5085793,3120.65245
2168,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1996.0,Elec - Distribution,4097629.0,3448260.0,33442656.08,22821.0274975,10434.4525,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,17.56,10.78,0.836915684,109.4565458,243.636025,0.0,330.4687044,3205.022599
2169,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1997.0,Elec - Distribution,4279387.0,3611812.0,35283245.93,22821.0274975,10240.0,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,17.7,11.93,0.847455273,120.7,243.636025,0.0,352.7160156,3445.629485
2170,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1998.0,Elec - Distribution,4400221.0,3914047.0,35269000.0,22821.0274975,7668.0,94.83,1128775571.4285715,321000000.0,321000000.0,0.15087937616666666,19.13,10.72,0.893704389,123.1,243.636025,1.0,510.4390975,4599.504434
2171,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,1999.0,Elec - Distribution,4469722.0,3983516.0,35573000.0,19361.20999,6646.0,94.83,1128775571.4285715,287000000.0,287000000.0,0.157482931,20.29,11.26,0.885137264,146.76,243.636025,1.0,599.385495,5352.542883
2172,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2000.0,Elec - Distribution,4629669.0,4137492.0,37424043.0,17331.89,5851.0,94.83,1229481000.0,361000000.0,1590481000.0,0.167207197,11.87,9.14,0.90310706,162.33,243.636025,1.0,707.1427106,6396.178944
2173,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2001.0,Elec - Distribution,4745428.0,4205044.0,32484750.0,17749.01,3982.0,94.83,1114702000.0,289000000.0,1403702000.0,0.139,8.28,7.18,0.901634718,177.6696996,243.636025,1.0,1056.013059,8157.898041
2174,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2002.0,Elec - Distribution,5014300.0,4504028.0,32450850.0,22821.0274975,3881.0,94.83,1539211000.0,180000000.0,1719211000.0,0.157956106,14.13,9.3,0.952273424,233.54,243.636025,1.0,1160.532852,8361.466117
2175,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2003.0,Elec - Distribution,5056957.0,4720221.344,32774000.0,22821.0274975,4006.0,94.83,872271000.0,218000000.0,1090271000.0,0.155930023,8.2,6.61,0.984277695,271.6438947,243.636025,1.0,1178.287904,8181.228158
2176,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2004.0,Elec - Distribution,5146470.0,4803715.098,32668000.0,22821.0274975,4410.0,94.83,834086000.0,330000000.0,1164086000.0,0.15087937616666666,8.9,6.14,0.0,287.8,243.636025,1.0,1089.2778,7407.709751
2177,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2005.0,Elec - Distribution,5296170.0,4943445.078,31634100.0,22821.0274975,4377.0,94.83,865609000.0,404000000.0,1269609000.0,0.15087937616666666,9.1,6.48,0.0,308.6,243.636025,1.0,1129.414,7227.347498
2178,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2006.0,Elec - Distribution,5468534.0,5043596.0,31677000.0,36842.0,4316.0,94.83,1446069000.0,861807000.0,2307876000.0,0.1277,7.87,5.52,0.0,284.3745991,243.636025,1.0,1168.581094,7339.434662
2179,Brazil,ELETROPAULO METROPOLITANA Â ELETRICIDADE DE SÃO PAULO S/A,ELETROPAULO Â SP,90363,2007.0,Elec - Distribution,0.0,0.0,32032064.7555,22821.0274975,8110.830496,94.83,1128775571.4285715,361311888.8888889,1239248444.4444444,0.15087937616666666,12.459645007142855,8.641818181818183,0.0,192.09709349,243.636025,0.45,587.136689115,4743.919927700001
2180,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1992.0,Elec - Distribution,0.0,0.0,950481.5833333334,35893.5985,1143.8181818181818,54344.545454545456,204714285714.2857,28426709796.9,191900818181.81818,0.20700001,72.80788222222222,142.8342857142857,0.0,18.81,194666.66666666666,0.0,533.8226463636364,1180.227858318182
2181,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1993.0,Elec - Distribution,0.0,0.0,950481.5833333334,35893.5985,1143.8181818181818,54344.545454545456,204714285714.2857,28426709796.9,191900818181.81818,0.24299999,72.80788222222222,142.8342857142857,0.74686737,25.52,194666.66666666666,0.0,533.8226463636364,1180.227858318182
2182,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1994.0,Elec - Distribution,0.0,0.0,950481.5833333334,35893.5985,1143.8181818181818,54344.545454545456,204714285714.2857,28426709796.9,191900818181.81818,0.245,72.80788222222222,142.8342857142857,0.77640442,33.17,194666.66666666666,0.0,533.8226463636364,1180.227858318182
2183,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1995.0,Elec - Distribution,330818.0,308841.0,1072676.0,35893.5985,1143.8181818181818,54344.545454545456,204714285714.2857,28426709796.9,191900818181.81818,0.24870001,72.80788222222222,142.8342857142857,0.80454048,40.71,116000.0,0.0,533.8226463636364,1180.227858318182
2184,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1996.0,Elec - Distribution,382142.0,352166.0,1054171.0,35893.5985,1516.0,24120.0,204714285714.2857,50736000000.0,50736000000.0,0.2185,72.80788222222222,142.8342857142857,0.82338425,64.0,152000.0,0.0,232.2994723,695.3634565
2185,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1997.0,Elec - Distribution,418823.0,381745.0,1101000.0,35893.5985,1436.0,64630.0,204714285714.2857,24173000000.0,24173000000.0,0.2467,72.80788222222222,142.8342857142857,0.85689423,65.99,150000.0,0.0,265.8391365,766.7130919
2186,Colombia,EMPRESA ANTIOQUEÃA DE ENERGIA S.A. E.S.P,EADE,303002,1998.0,Elec - Distribution,455603.0,416530.0,1028160.0,44961.0,1430.0,50870.0,159000000000.0,48909000000.0,159000000000.0,0.2624,1.05716,142.8342857142857,0.86114983,90.22,162000.0,0.0,291.2797203,718.993007
